uniprot,predictive,VIP
P61981,-0.90998,0.6756
P62068,2.7024,1.3921
P62070,-3.4046,1.8056
P62072,-1.1371,0.45228
P62081,-1.857,0.8248
P62136,-2.5729,1.4542
P62195,-1.9774,0.82541
P62244,-1.8202,0.73788
P62249,-2.4962,1.1204
P62253,0.24487,0.24338
P62258,0.66929,0.22351
P62263,-1.9733,0.87136
P62269,-1.0201,0.43362
P62273,1.0296,0.80222
P62277,-1.2641,0.44218
P62280,1.2838,0.6039
P62304,0.14883,0.18474
P62312,-1.4495,0.50613
P62314,1.257,0.6102
P62316,1.397,0.8675
P62318,-0.81429,0.19349
P62330,-2.2317,1.0518
P62380,0.56794,0.079054
P62424,-1.6543,0.76985
P62487,0.70212,0.14977
P62495,0.52912,0.041083
P62633,0.52017,0.041028
P62699,1.4533,0.90327
P62701,-1.2622,0.50689
P62745,-0.06993,0.19652
P62750,-0.91715,0.32186
P62760,2.7479,1.6195
P62805,2.8455,1.6011
P62834,-1.906,0.88875
P62851,0.20552,0.28301
P62854,1.2365,0.5138
P62875,2.4357,1.3253
P62877,0.16941,0.16781
P62879,-2.3626,1.3984
P62888,1.4323,0.85873
P62894,3.5293,1.8085
P62906,-1.7694,0.84039
P62917,-1.444,0.62074
P62979,2.3961,1.044
P63096,-1.2552,0.67088
P63104,1.7813,0.86317
P63151,-1.1218,0.64065
P63172,-0.84676,0.59914
P63218,2.5683,1.484
P63241,-0.55799,0.13761
P63272,1.1495,0.62045
P63279,-1.9303,0.87195
P67775,-1.1972,0.6139
P67809,0.76752,0.49378
P67812,-1.9416,0.80973
P68032,0.33849,0.18127
P68366,1.011,0.32057
P68431,0.046464,0.10145
P68543,2.0881,0.98835
P78318,1.8149,1.0406
P78332,2.0456,1.2552
P78345,-0.6629,0.10141
P78346,-0.37028,0.12077
P78356,3.1736,1.7351
P78357,1.2124,0.46992
P78362,-2.5671,1.2428
P78371,-1.0805,0.38031
P78382,1.5812,0.57635
P78406,-0.089049,0.12213
P78524,-0.10835,0.2361
P78527,-3.6636,1.9639
P78537,-0.61303,0.51471
P80162,2.8136,1.4625
P80217,3.5948,1.8644
P80723,0.9982,0.58221
P81605,2.386,1.2477
P81644,2.779,1.4078
P82650,-3.1658,1.6024
P82663,-2.2795,1.2273
P82673,-1.5772,1.0211
P82675,-1.9342,1.1731
P82909,-1.6507,0.96807
P82912,-3.0161,1.5873
P82914,-2.9836,1.5938
P82930,-2.206,1.2075
P82932,-2.3624,1.4251
P82933,-2.5425,1.4435
P82979,-1.9898,0.84009
P83111,-2.5918,1.5467
P83731,-0.79356,0.24552
P83876,2.1229,0.91038
P84022,-0.78964,0.61095
P84077,0.84588,0.26317
P84085,-1.6645,0.78944
P84098,-1.947,0.84139
P84101,2.6838,1.3618
P84157,-1.1607,0.4678
P84243,2.2982,1.2944
P85037,0.072939,0.10802
P86790,1.0077,0.3386
P98155,-2.405,1.3515
P98160,-1.4502,1.0348
P98172,0.45063,0.14822
P99999,2.5507,1.1523
Q00013,-2.15,1.1026
Q00403,1.5495,1.0664
Q00534,-1.09,0.60509
Q00535,1.5754,0.67376
Q00537,1.6406,0.83659
Q00577,3.1604,1.5857
Q00587,-2.8996,1.4262
Q00613,2.1082,1.1757
Q00653,2.8473,1.5245
Q00688,-1.1385,0.48579
Q00765,-0.71959,0.17706
Q00796,1.8145,1.1443
Q00839,1.9939,1.272
Q00978,2.4022,1.4809
Q01081,1.4347,0.73424
Q01085,-1.406,0.58706
Q01167,0.25875,0.18835
Q01196,3.3529,1.7361
Q01201,2.9293,1.4155
Q01415,-0.85513,0.27961
Q01432,2.6717,1.332
Q01469,3.1238,1.5107
Q01484,-1.572,0.81598
Q01581,2.6295,1.2929
Q01650,2.0574,0.88596
Q01780,-0.63483,0.10053
Q01804,2.977,1.5944
Q01813,-1.5501,0.77924
Q01844,-1.4807,0.53639
Q01850,-1.3871,0.64954
Q01970,0.023302,0.080225
Q02040,-0.79577,0.19624
Q02083,1.0038,0.32474
Q02127,-2.7237,1.4742
Q02218,-2.4668,1.4456
Q02241,0.95254,0.30147
Q02252,-2.8924,1.3792
Q02318,-1.9908,1.0228
Q02338,-1.8503,1.0595
Q02388,2.0582,1.0357
Q02410,1.6532,0.94001
Q02447,-0.98962,0.39306
Q02539,-1.4989,0.65788
Q02750,1.9598,1.1744
Q02790,-1.66,0.65987
Q02878,-0.80179,0.2986
Q02880,1.0916,0.74637
Q02930,-2.7162,1.2917
Q02952,-1.4796,0.73267
Q02978,-0.82557,0.69764
Q03001,-1.364,0.87427
Q03111,0.45341,0.29976
Q03113,2.7829,1.4588
Q03135,-1.4217,0.97512
Q03164,-2.8683,1.5356
Q03169,0.93481,0.41977
Q03188,-0.60522,0.34694
Q03247,2.6367,1.3417
Q03252,-2.063,0.91504
Q03393,-0.46131,0.4135
Q03405,3.3262,1.7512
Q03468,1.4331,0.6961
Q03701,-0.33478,0.35507
Q04637,3.5362,1.9596
Q04695,1.2936,0.55258
Q04721,2.3625,1.232
Q04724,-1.406,0.70245
Q04727,-0.56301,0.35387
Q04837,-1.6466,1.016
Q04864,-1.974,0.9135
Q05048,-2.0238,0.88566
Q05084,-1.2217,0.79108
Q05086,0.24815,0.0099353
Q05193,-3.2348,1.7246
Q05209,3.3822,1.722
Q05513,1.5362,0.90999
Q05519,-0.4748,0.036151
Q05639,-1.2078,0.87151
Q05655,-1.4853,0.89821
Q05707,3.2285,1.8214
Q05823,-2.4585,1.4233
Q05932,1.1676,0.72844
Q05BV5,3.1601,1.7323
Q05CN4,2.1696,1.1589
Q05D08,-0.22607,0.011774
Q05DA4,-0.88194,0.64064
Q05DF2,-0.70795,0.52837
Q05DJ2,-0.63371,0.16153
Q06033,2.938,1.6524
Q06124,-3.1125,1.6084
Q06203,-1.7747,0.87042
Q06210,1.8274,0.84882
Q06330,0.13908,0.045397
Q06481,0.47299,0.19601
Q06547,-0.4768,0.0039025
Q06710,0.3435,0.13363
Q06830,1.0172,0.69402
Q07021,1.5673,0.67219
Q07092,0.22245,0.29939
Q07157,-2.4475,1.3349
Q07666,-1.444,0.52551
Q07812,-1.0174,0.5099
Q07817,-1.7145,0.97172
Q07864,-1.4166,0.73205
Q07889,0.023161,0.035028
Q07954,-1.1402,0.7907
Q07960,-3.5965,1.8897
Q07973,-1.4144,0.88975
Q08211,1.613,0.76631
Q08257,-3.4589,1.8237
Q08378,2.3755,1.0645
Q08379,0.41207,0.31337
Q08397,0.9879,0.54436
Q08426,-1.345,0.88448
Q08431,-1.4051,0.8977
Q08499,0.92398,0.71587
Q08623,-1.2444,0.80237
Q08722,2.8435,1.6104
Q08945,-1.5823,0.73971
Q08999,-2.8244,1.5989
Q08AD1,2.5358,1.222
Q08AE8,0.9821,0.27859
Q08AF3,2.139,1.0858
Q08AG7,-2.2324,1.1806
Q08AM6,-0.64336,0.34796
Q08ES8,-0.091038,0.11226
Q08J23,-0.75735,0.24186
Q09028,-1.9617,0.80489
Q09161,-0.042228,0.23719
Q09472,0.25834,0.34814
Q09666,-3.057,1.6396
Q0D2I6,2.1729,0.95326
Q0IIM8,-0.59827,0.36557
Q0JRZ9,-3.014,1.7328
Q0MQR4,-2.882,1.598
Q0P6H9,2.8388,1.4987
Q0PNE2,1.7239,0.91754
Q0VAN5,-2.5463,1.4886
Q0VDC6,2.0368,1.0522
Q0VDF9,2.4577,1.2393
Q0VDG5,-0.47248,0.33774
Q0VF96,-3.1944,1.6639
Q0VG55,-1.681,1.0972
Q0ZGT2,-0.14842,0.1752
Q10567,1.4755,0.51384
Q10570,1.4615,0.77372
Q10713,-2.1381,1.0394
Q11201,1.5241,0.9825
Q12768,1.2234,0.49562
Q12769,1.1555,0.39277
Q12770,0.54873,0.26392
Q12771,-1.0831,0.31538
Q12772,-2.3736,1.35
Q12778,2.1472,1.2282
Q12788,1.654,0.71004
Q12789,-1.3979,0.52312
Q12792,2.2591,1.0314
Q12797,1.9922,1.2096
Q12800,-2.1563,1.1703
Q12802,-0.93011,0.6631
Q12816,0.70417,0.41372
Q12824,-0.94509,0.28392
Q12830,1.5018,0.94866
Q12834,2.418,1.3096
Q12841,-1.9039,1.1596
Q12846,1.5881,0.96282
Q12849,2.5846,1.4122
Q12872,-0.64582,0.37031
Q12873,0.4216,0.3866
Q12882,-1.1715,0.43993
Q12888,1.776,0.84586
Q12894,0.6943,0.60246
Q12899,-1.9528,1.1298
Q12904,-1.1774,0.52007
Q12906,1.098,0.81019
Q12913,-2.147,1.0187
Q12923,-2.8734,1.4293
Q12929,-2.862,1.3479
Q12933,-1.0984,0.75604
Q12955,-1.2114,0.54579
Q12959,-3.0071,1.5882
Q12962,-0.4424,0.066706
Q12965,-2.6727,1.5339
Q12972,1.296,0.66935
Q12974,-1.3229,0.51598
Q12980,0.90375,0.31116
Q12981,0.85719,0.69332
Q12986,1.4102,0.52646
Q12996,-1.5657,0.79303
Q12999,1.7461,0.77544
Q13011,-3.7443,1.9457
Q13017,-1.8615,1.0839
Q13033,-2.4886,1.2274
Q13045,-2.2376,1.1614
Q13049,1.6163,0.68165
Q13057,0.39305,0.27308
Q13077,2.1963,1.1986
Q13084,-2.6944,1.3359
Q13085,-1.2324,0.85318
Q13088,1.9484,0.87897
Q13113,2.5492,1.1875
Q13126,-2.0343,1.1239
Q13127,0.71174,0.29946
Q13129,0.62649,0.037752
Q13131,-2.4077,1.3604
Q13136,2.0157,1.1111
Q13137,2.3322,1.1492
Q13144,-0.81965,0.16783
Q13148,-2.5515,1.4125
Q13151,-0.13332,0.19359
Q13153,-2.9145,1.6284
Q13158,1.735,0.91441
Q13177,-3.4423,1.7824
Q13185,1.4596,0.99281
Q13188,-2.5077,1.4868
Q13190,1.7245,0.83452
Q13200,2.7986,1.5103
Q13206,-0.08399,0.15882
Q13217,2.0326,1.024
Q13228,-0.68905,0.59427
Q13232,0.87575,0.28937
Q13242,3.5852,1.9114
Q13257,1.4848,0.78811
Q13263,-1.4958,0.52271
Q13277,-1.5872,1.0061
Q13283,-0.85454,0.25459
Q13286,-0.14279,0.11373
Q13287,1.5344,0.93214
Q13308,-3.6002,1.7974
Q13315,-1.2084,0.9155
Q13322,3.4788,1.7892
Q13325,2.3167,1.4097
Q13330,-0.27388,0.10404
Q13363,-2.8737,1.5675
Q13371,0.0039596,0.11364
Q13393,1.4357,0.60345
Q13395,-1.9413,1.1225
Q13405,-2.2041,1.1833
Q13415,-0.65725,0.18263
Q13425,-2.0921,1.2131
Q13426,0.51479,0.26244
Q13427,1.0368,0.50617
Q13428,-3.2478,1.7829
Q13432,0.67677,0.16354
Q13433,-0.69793,0.65225
Q13435,2.8155,1.3744
Q13438,2.9958,1.4394
Q13439,2.3042,1.0096
Q13442,-1.4295,0.6209
Q13443,-0.22196,0.31108
Q13445,2.1621,1.08
Q13451,-2.3846,1.1411
Q13454,0.47359,0.42453
Q13459,-0.81007,0.40693
Q13472,-3.3719,1.8697
Q13480,-1.6653,0.84941
Q13485,-1.7122,0.68988
Q13488,1.3126,0.50917
Q13501,3.0209,1.7362
Q13503,-0.87498,0.3812
Q13509,-1.5004,0.94941
Q13526,-3.2381,1.6601
Q13530,2.9155,1.3491
Q13535,-0.97192,0.39812
Q13541,-0.75727,0.17165
Q13546,-1.4039,0.56213
Q13563,0.72331,0.57722
Q13564,-3.1044,1.626
Q13573,0.31918,0.35391
Q13574,-0.72406,0.23413
Q13595,1.5621,0.87049
Q13596,-2.5098,1.1049
Q13601,0.80002,0.6299
Q13608,1.4115,0.60483
Q13610,-0.3223,0.37122
Q13616,0.11101,0.074468
Q13618,-1.4729,0.6602
Q13619,2.4005,1.0629
Q13625,0.32024,0.045733
Q13627,0.09185,0.18419
Q13637,-2.8056,1.4334
Q13641,-0.92481,0.44996
Q13643,0.70096,0.1354
Q13660,-1.772,1.1155
Q13686,-0.7289,0.44218
Q13724,0.67541,0.37418
Q13740,-3.0567,1.6733
Q13753,2.1,1.268
Q13796,-2.7541,1.5948
Q13813,1.2782,0.57576
Q13823,3.7782,1.9914
Q13825,-3.0456,1.6053
Q13829,1.5891,0.86455
Q13838,-0.011056,0.043342
Q13850,0.58091,0.11523
Q13867,-0.20313,0.03444
Q13868,-1.1451,0.51629
Q13884,2.3172,1.3721
Q13885,-3.5924,1.9136
Q13888,-0.89098,0.48506
Q13889,1.3709,0.54509
Q13895,0.70677,0.31451
Q13905,-3.2129,1.7539
Q13907,-0.19994,0.37299
Q13948,1.5771,0.86056
Q13950,-3.164,1.6077
Q13952,-1.0287,0.61306
Q14008,-1.4284,0.80312
Q14011,0.095117,0.0026984
Q14019,-2.9529,1.4362
Q14061,-1.3528,0.51337
Q14119,-0.2089,0.16283
Q14123,-2.2397,1.3304
Q14126,0.081368,0.04711
Q14139,-1.9236,0.78215
Q14142,1.7749,0.98505
Q14147,-0.6978,0.287
Q14149,2.5673,1.2648
Q14151,3.4852,1.904
Q14152,0.025048,0.17023
Q14157,0.30507,0.39357
Q14161,0.89701,0.48489
Q14164,0.86171,0.53888
Q14165,1.9937,0.85671
Q14181,-2.3083,1.2227
Q14186,-2.6992,1.357
Q14191,-0.12454,0.022914
Q14197,-0.6047,0.2443
Q14204,-0.52496,0.20887
Q14232,-2.1989,1.0635
Q14240,-1.0267,0.44319
Q14241,-1.4084,0.50619
Q14254,3.092,1.6964
Q14257,2.8082,1.5368
Q14258,2.1775,1.2003
Q14289,-3.1672,1.7084
Q14315,-1.1286,0.81243
Q14320,0.0061682,0.30771
Q14329,0.56086,0.010169
Q14331,-2.5804,1.1664
Q14344,-1.7465,0.97105
Q14353,-2.5261,1.2915
Q14376,0.19365,0.16539
Q14393,-1.2204,0.65085
Q14439,1.718,0.96664
Q14442,2.1081,0.99288
Q14444,-0.89916,0.31614
Q14451,-0.92565,0.70422
Q14469,-0.031585,0.13564
Q14473,3.6735,1.9144
Q14498,-1.2935,0.46578
Q14527,-0.33612,0.37498
Q14554,-0.1563,0.19614
Q14558,-3.0834,1.4773
Q14566,-2.6903,1.3089
Q14571,-1.8816,1.0844
Q14573,-1.0466,0.77388
Q14644,3.3938,1.8667
Q14651,-2.1827,1.367
Q14653,3.4008,1.81
Q14669,2.0499,1.2023
Q14671,0.2841,0.25774
Q14677,1.1718,0.79858
Q14680,0.75278,0.51497
Q14683,-2.861,1.4109
Q14684,0.079074,0.2016
Q14686,2.2627,0.96593
Q14687,-2.5534,1.4576
Q14689,-0.83606,0.57965
Q14690,1.1048,0.42019
Q14691,-0.69119,0.26587
Q14692,2.9555,1.434
Q14693,2.6703,1.2811
Q14694,1.6207,1.0406
Q14696,0.12652,0.08047
Q14721,0.40582,0.033966
Q14728,1.1186,0.45454
Q14764,2.0469,0.91109
Q14765,0.59444,0.50073
Q14767,2.5757,1.3151
Q14789,1.998,0.86888
Q14790,0.58949,0.22712
Q147X3,1.9793,1.0781
Q14807,0.66669,0.51665
Q14849,0.60523,0.20697
Q14865,-2.941,1.378
Q14966,-0.68687,0.51325
Q14997,1.4834,0.62625
Q14999,-1.9095,0.83093
Q14BN4,1.1136,0.27688
Q14DG0,-1.3273,0.50157
Q14TF0,-2.1163,0.91948
Q15003,1.5509,0.70249
Q15004,0.26689,0.23158
Q15006,2.3066,1.1684
Q15007,2.0549,1.1808
Q15008,-0.63008,0.29846
Q15013,1.987,0.92426
Q15014,3.2296,1.5553
Q15018,-1.6791,0.71439
Q15019,-3.2423,1.7131
Q15020,-2.7001,1.4726
Q15022,2.3095,1.0338
Q15029,0.12283,0.21024
Q15031,-3.1143,1.5952
Q15032,3.0427,1.4338
Q15036,1.8026,0.66784
Q15041,2.484,1.0729
Q15042,1.8763,1.0274
Q15043,2.6257,1.4619
Q15046,-1.1835,0.35696
Q15047,-2.1973,1.2914
Q15048,1.8176,0.74456
Q15050,1.8791,0.87942
Q15052,0.92007,0.42006
Q15056,0.92622,0.62972
Q15057,2.8198,1.3668
Q15058,-0.11916,0.08018
Q15059,-2.8555,1.3764
Q15061,-0.2158,0.086777
Q15075,-3.1279,1.7164
Q15084,-1.0971,0.34108
Q15118,-2.471,1.3661
Q15119,1.4124,0.6148
Q15120,1.9837,1.0023
Q15124,1.1771,0.70393
Q15126,-1.9737,0.84989
Q15147,-2.9331,1.6425
Q15149,0.31916,0.0046819
Q15154,2.7304,1.5072
Q15172,-0.90553,0.65733
Q15181,-1.3061,0.78634
Q15182,-2.7164,1.2662
Q15257,-0.33301,0.0085331
Q15276,-2.7255,1.3875
Q15286,1.8887,0.90594
Q15293,-1.8574,0.81625
Q15311,1.1919,0.47519
Q15334,-3.1781,1.5588
Q15345,2.3201,1.2748
Q15363,2.8414,1.4703
Q15366,-1.4433,0.64537
Q15369,-0.50261,0.1168
Q15370,-1.3026,0.72273
Q15386,-2.5372,1.4328
Q15392,-3.3242,1.7613
Q15393,-1.4721,0.88308
Q15397,0.95788,0.40817
Q15398,3.3768,1.6996
Q15404,-1.3578,0.67159
Q15417,-3.3748,1.7763
Q15418,-2.4856,1.391
Q15427,0.12506,0.19665
Q15434,0.62858,0.4575
Q15436,0.50921,0.35044
Q15437,2.1677,1.0447
Q15438,2.2743,1.2377
Q15459,0.098088,0.2114
Q15464,0.87594,0.19892
Q15527,0.69289,0.47952
Q15528,-1.403,0.67348
Q15542,-0.011821,0.047445
Q15545,-0.020957,0.082596
Q15554,-2.4131,1.312
Q15555,-1.2123,0.56477
Q15582,-1.3875,0.88938
Q15583,0.75916,0.59062
Q15596,-1.6755,0.72802
Q155Q3,0.78883,0.15947
Q15628,-1.5236,0.93611
Q15633,-0.069149,0.016536
Q15642,-0.71773,0.25087
Q15643,3.0523,1.6389
Q15645,-0.99475,0.53157
Q15648,-1.0826,0.35461
Q15650,0.83317,0.63062
Q15654,-1.0808,0.8093
Q15678,2.7752,1.3994
Q15691,-2.0327,0.90268
Q15695,-1.9785,1.0987
Q15714,-0.90009,0.30733
Q15717,1.0582,0.79485
Q15723,-1.9075,0.78602
Q15738,3.4408,1.7797
Q15742,0.22552,0.28855
Q15746,-3.4207,1.8815
Q15753,-1.653,0.96876
Q15758,-0.49854,0.47805
Q15773,1.6066,1.0085
Q15785,2.3685,1.1515
Q15786,1.6527,0.97771
Q15796,-0.59065,0.25631
Q15800,0.89608,0.499
Q15813,-2.0548,1.1116
Q15814,-0.41817,0.42579
Q15819,1.5605,0.8296
Q15833,-1.0259,0.63251
Q15843,0.77519,0.68323
Q15853,0.81613,0.49108
Q15904,2.0343,0.98665
Q15906,1.9464,0.96038
Q15907,1.4843,0.67515
Q15942,-2.2924,1.3055
Q16181,-3.273,1.681
Q16186,-1.7458,0.7053
Q16222,-0.38008,0.18494
Q16254,0.62469,0.25803
Q16270,-0.79112,0.60109
Q16342,3.4727,1.8346
Q16344,-1.3408,0.65958
Q16352,1.1131,0.37105
Q16401,0.16964,0.30826
Q16512,-1.4405,0.8987
Q16513,-2.1483,1.1012
Q16514,0.3626,0.13548
Q16531,-3.7076,1.9922
Q16537,1.0138,0.39137
Q16539,-1.9315,0.88166
Q16563,0.61077,0.143
Q16566,-0.61765,0.10598
Q16576,-1.7937,0.69392
Q16577,0.58749,0.25069
Q16595,-1.0928,0.46943
Q16610,-1.9185,1.1771
Q16619,-2.6901,1.5042
Q16626,3.3354,1.8083
Q16629,2.575,1.1552
Q16630,-2.2801,1.0341
Q16643,3.4166,1.7584
Q16658,-2.7962,1.4671
Q16659,-2.1101,0.98727
Q16666,1.9576,1.1619
Q16706,1.213,0.38888
Q16715,0.81021,0.62594
Q16719,3.3566,1.8286
Q16739,0.13748,0.28607
Q16740,-1.3925,0.86674
Q16762,-1.8287,0.92848
Q16763,3.1631,1.6634
Q16775,0.19146,0.08958
Q16777,1.7282,0.96374
Q16795,-3.6748,1.9009
Q16798,-3.274,1.8312
Q16822,-2.3823,1.2477
Q16825,-1.8852,0.91105
Q16831,2.7679,1.6649
Q16851,-0.16663,0.14716
Q16864,2.4036,1.0936
Q16880,0.32178,0.29308
Q16890,-3.0993,1.5608
Q16891,-3.6311,1.898
Q17R31,2.0056,0.84879
Q17R98,0.18617,0.18957
Q1ED39,1.8727,0.92968
Q1HBJ4,1.9041,0.80369
Q1HDL3,1.8957,0.80366
Q1KMD3,-0.58451,0.28408
Q1KSF8,-2.4291,1.4125
Q1RMZ1,-2.3101,1.3108
Q27J81,-0.39719,0.11061
Q28085,2.9616,1.6999
Q29443,3.2299,1.7662
Q2KHR3,0.48448,0.47119
Q2KHT3,0.38019,0.090748
Q2KJF1,3.5588,1.9167
Q2L6I0,-0.094303,0.18589
Q2LD37,-0.67517,0.59178
Q2M1P5,0.77696,0.2499
Q2M1Z3,-1.2906,0.73966
Q2M2I8,-2.1316,0.93755
Q2M3G4,-0.73498,0.45377
Q2NKM7,-0.31904,0.32891
Q2NKX8,1.165,0.65043
Q2NL82,0.88114,0.42852
Q2PPJ7,-1.3876,0.54691
Q2Q9H2,2.5318,1.3621
Q2TAA2,-3.2928,1.6691
Q2TAA5,1.9255,0.87987
Q2TAM5,0.17299,0.011157
Q2TAM9,-1.819,0.8456
Q2TB10,0.55288,0.16846
Q2TB79,1.3874,0.99823
Q2TBE0,-1.7794,0.9435
Q2TSD0,0.15483,0.23757
Q2TU64,0.74609,0.66664
Q2UVX4,3.0826,1.7446
Q2V2M9,1.995,1.1825
Q2VPB7,2.2459,1.206
Q32MZ4,-1.6974,0.9797
Q32NC0,1.2153,0.80513
Q32P28,-0.92703,0.61068
Q32P41,0.60873,0.33684
Q32Q12,-0.5843,0.21862
Q32Q14,-2.7195,1.4894
Q330K2,-0.81265,0.24643
Q3B726,1.1889,0.41848
Q3B7T1,-1.1553,0.37754
Q3KQV9,-0.88464,0.44613
Q3KQZ1,-3.1056,1.7731
Q3KRA9,0.75438,0.21423
Q3KRB4,-2.8102,1.55
Q3LIB4,2.0034,1.118
Q3MHD2,0.85749,0.61224
Q3MHN5,3.4679,1.8788
Q3MI98,-0.046374,0.21093
Q3MIH3,-0.85468,0.3414
Q3MIT2,0.25356,0.12618
Q3MIX3,1.1214,0.35014
Q3SX14,-2.6024,1.3421
Q3SYG4,-0.10398,0.054553
Q3SZ57,3.3823,1.9162
Q3SZH5,3.5458,1.9092
Q3SZR3,3.3388,1.7269
Q3SZV7,2.6838,1.3477
Q3T052,3.7175,1.9954
Q3T8J9,-0.36841,0.15175
Q3T906,3.2433,1.5808
Q3V6T2,2.0958,1.05
Q3Y5Z3,-1.7726,1.2101
Q3YEC7,-0.63973,0.21943
Q3ZAQ7,-2.5407,1.3762
Q3ZAW8,2.6119,1.3235
Q3ZBD7,-0.21517,0.15804
Q3ZBS7,3.4656,1.8473
Q3ZCW2,0.028402,0.22134
Q3ZTS5,2.3348,1.311
Q460N5,2.2378,1.1766
Q495G5,-3.5933,1.8546
Q496Y1,1.5125,0.58354
Q49A26,-3.2133,1.6632
Q49AR2,1.7526,1.1499
Q49B96,-1.1645,0.43695
Q4ADV7,-0.38132,0.0071338
Q4FZ45,-2.5268,1.141
Q4G0J3,-0.76225,0.48575
Q4G0N4,-1.6087,0.66524
Q4G0X4,2.3188,1.1745
Q4G148,-0.075599,0.19008
Q4G176,-2.9767,1.5193
Q4J6C6,3.0143,1.4756
Q4KMP7,-1.4519,0.66243
Q4KMQ1,-2.2036,1.25
Q4KMQ2,-0.73717,0.56095
Q4KWH8,3.6408,1.8899
Q4L180,-2.7824,1.541
Q4LDG9,2.9161,1.425
Q4LE36,2.6061,1.3673
Q4LE38,2.3889,1.0966
Q4LE40,-3.7758,1.9566
Q4LE43,2.1057,1.1156
Q4LE48,-2.185,1.3005
Q4LE51,0.70461,0.471
Q4LE53,1.8329,1.1081
Q4LE60,2.2139,0.97927
Q4LE64,-3.7774,1.97
Q4LE69,-0.54731,0.35679
Q4LE70,-2.6588,1.1947
Q4U2R6,-2.5767,1.3782
Q4VB24,0.48243,0.38642
Q4VBP4,-2.067,1.1825
Q4VC31,-2.3284,1.1018
Q4VXZ2,1.6015,0.92342
Q4ZG55,-2.9894,1.5155
Q4ZIN3,1.802,0.70633
Q504Q3,-2.7676,1.3768
Q504R6,1.4913,0.80547
Q504W7,0.85035,0.197
Q52LJ0,-2.7105,1.2853
Q52LR7,-1.4117,0.66967
Q52LW3,0.4555,0.42571
Q53EN2,-0.16004,0.10165
Q53EP0,0.19584,0.0064031
Q53ET0,-0.68692,0.22569
Q53ET9,0.32577,0.3304
Q53EU6,3.0119,1.5562
Q53EW3,-3.4112,1.8203
Q53EW4,1.4111,0.71369
Q53EX5,-1.9961,1.1393
Q53EY4,2.4456,1.4002
Q53EY9,-2.2874,1.3073
Q53EZ4,-0.20927,0.00042826
Q53F19,1.9969,1.2605
Q53F37,2.6438,1.4578
Q53F47,0.86996,0.67902
Q53F53,0.50161,0.20824
Q53F60,-0.33201,0.014925
Q53F64,2.0994,1.1476
Q53F76,-0.69973,0.20976
Q53FA7,-1.2761,0.70024
Q53FD1,2.947,1.605
Q53FE5,0.39361,0.24608
Q53FE7,0.11739,0.13978
Q53FE8,-0.079565,0.118
Q53FI7,0.14298,0.181
Q53FI8,1.7398,0.97302
Q53FJ5,3.1361,1.6917
Q53FN7,0.89379,0.60595
Q53FP3,-2.8287,1.5322
Q53FP8,-3.5551,1.9144
Q53FR9,2.8612,1.3494
Q53FT3,-0.1283,0.046373
Q53FV1,2.4395,1.0837
Q53FW8,1.9339,0.93787
Q53FX5,0.056565,0.15016
Q53G26,0.12718,0.16787
Q53G59,-2.401,1.4252
Q53G85,2.144,1.1209
Q53G99,0.97023,0.2759
Q53GA4,2.592,1.3446
Q53GE7,0.015286,0.10971
Q53GF9,0.75337,0.58687
Q53GG0,-0.95003,0.47418
Q53GG5,2.2239,1.2358
Q53GI2,-1.1854,0.58203
Q53GL6,-2.2266,1.2509
Q53GP2,-0.79524,0.32806
Q53GP8,-0.67776,0.44072
Q53GQ0,-0.94133,0.22911
Q53GR7,-2.931,1.6969
Q53GS7,1.0225,0.61158
Q53GS9,-0.92307,0.52778
Q53GT1,0.85285,0.43697
Q53GT4,-0.0093788,0.28287
Q53GZ2,-0.55969,0.35216
Q53H12,-3.5108,1.9933
Q53H29,-0.16983,0.0014001
Q53H47,-1.4793,0.57314
Q53H77,-3.3602,1.753
Q53H82,-1.8551,1.1218
Q53HB3,1.9915,1.1425
Q53HC0,-0.10498,0.24218
Q53HC5,2.5882,1.2285
Q53HE6,1.138,0.57171
Q53HF3,-1.746,1.1608
Q53HG7,2.0995,1.13
Q53HH3,0.63516,0.2792
Q53HJ4,0.88495,0.24091
Q53HL1,-0.30302,0.13952
Q53HM1,0.89503,0.29641
Q53HR1,-0.35911,0.007958
Q53HS1,-1.7342,0.96405
Q53HW0,0.58507,0.47135
Q53LP3,-1.0959,0.55561
Q53QE7,1.4797,0.96282
Q53QV2,-3.4705,1.88
Q53R19,-0.88371,0.61764
Q53R41,-0.34094,0.077902
Q53RG0,1.5318,1.0509
Q53S08,-3.1222,1.571
Q53S33,-0.061549,0.22979
Q53SS8,-1.2648,0.48008
Q53T59,-2.4094,1.1793
Q53TN4,1.6695,0.94667
Q53XK0,1.1633,0.75672
Q53XS4,-3.2182,1.7149
Q53Y01,2.4699,1.3781
Q53Y03,1.8461,1.2151
Q53Y06,2.0722,0.97855
Q53YD8,-3.1922,1.751
Q53Z07,0.35091,0.13281
Q543A1,1.9159,1.1231
Q548N1,2.1556,1.0058
Q549C5,-2.6127,1.216
Q549M8,-0.83664,0.35645
Q549N0,-0.3933,0.19392
Q562E7,-1.0908,0.52638
Q562L9,2.4257,1.1131
Q562R1,2.5236,1.2188
Q562Z4,-2.2151,1.0575
Q567U6,0.92829,0.69522
Q56VL3,-2.4195,1.3342
Q587I9,0.41078,0.10547
Q58A70,-2.2065,1.396
Q58D62,3.5857,1.9694
